Brand,Name,Graphics Processor__GPU Name,Graphics Processor__Architecture,Release_Year_Normalized,Memory__Memory Size,Memory__Memory Type,Memory__Memory Bus,Graphics Card__Bus Interface,Board Design__TDP,Render Config__Shading Units,Theoretical Performance__FP32 (float),Graphics Features__DirectX,Graphics Features__OpenGL,Graphics Features__Shader Model,Recommended Resolutions
ATI,Mobility Radeon HD 5850 Mac Edition,Broadway,TeraScale 2,2010,1024 MB,GDDR5,128 bit,unknown,30 W,800.0,unknown,11.2 (11_0),4.4,5.0,Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
ATI,Mobility Radeon HD 5870,Broadway,TeraScale 2,2010,1024 MB,GDDR5,128 bit,unknown,50 W,800.0,unknown,11.2 (11_0),4.4,5.0,Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
ATI,Radeon HD 3570,RV620,TeraScale,2010,512 MB,DDR2,64 bit,pcie x2.0 x16,30 W,40.0,unknown,10.1 (10_1),3.3,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon HD 4250 IGP,RS880,TeraScale,2010,System Shared,System Shared,System Shared,unknown,unknown,40.0,unknown,10.1 (10_1),3.3,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon HD 4290 IGP,RS880,TeraScale,2010,System Shared,System Shared,System Shared,unknown,unknown,40.0,unknown,10.1 (10_1),3.3,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon HD 4700,RV730,TeraScale,2010,512 MB,DDR2,128 bit,pcie x2.0 x16,50 W,320.0,unknown,10.1 (10_1),3.3,4.1,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
ATI,Radeon HD 4855,RV770,TeraScale,2010,512 MB,GDDR5,256 bit,pcie x2.0 x16,110 W,640.0,unknown,10.1 (10_1),3.3,4.1,Good:640x480 | Playable:1280x720 | Low FPS:1366x768
ATI,Radeon HD 5450,Cedar,TeraScale 2,2010,512 MB,DDR2,64 bit,pcie x2.0 x16,19 W,80.0,unknown,11.2 (11_0),4.4,5.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5450 PCI,Cedar,TeraScale 2,2010,512 MB,DDR2,64 bit,pci,19 W,80.0,unknown,11.2 (11_0),4.4,5.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5450 PCIe x1,Cedar,TeraScale 2,2010,512 MB,DDR3,64 bit,pcie x2.0 x1,19 W,80.0,unknown,11.2 (11_0),4.4,5.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5550,Redwood,TeraScale 2,2010,512 MB,GDDR5,128 bit,pcie x2.0 x16,39 W,320.0,unknown,11.2 (11_0),4.4,5.0,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5570,Redwood,TeraScale 2,2010,1024 MB,GDDR3,128 bit,pcie x2.0 x16,39 W,400.0,unknown,11.2 (11_0),4.4,5.0,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5570,Pinewood,TeraScale 2,2010,1024 MB,GDDR5,128 bit,pcie x2.0 x16,39 W,400.0,unknown,11.2 (11_0),4.4,5.0,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5570 OEM,Redwood,TeraScale 2,2010,1024 MB,GDDR3,128 bit,pcie x2.0 x16,39 W,320.0,unknown,11.2 (11_0),4.4,5.0,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5670,Redwood,TeraScale 2,2010,1024 MB,GDDR5,128 bit,pcie x2.0 x16,64 W,400.0,unknown,11.2 (11_0),4.4,5.0,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5670 640SP Edition,Juniper,TeraScale 2,2010,512 MB,GDDR5,128 bit,pcie x2.0 x16,64 W,640.0,unknown,11.2 (11_0),4.4,5.0,Good:640x480 | Playable:1280x720 | Low FPS:1366x768
ATI,Radeon HD 5770 Mac Edition,Juniper,TeraScale 2,2010,1024 MB,GDDR5,128 bit,pcie x2.0 x16,108 W,800.0,unknown,11.2 (11_0),4.4,5.0,Good:1280x720 | Playable:1366x768 | Low FPS:1600x900
ATI,Radeon HD 5770 X2,Juniper,TeraScale 2,2010,1024 MB,GDDR5,128 bit,pcie x2.0 x16,unknown,800.0,unknown,11.2 (11_0),4.4,5.0,Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
ATI,Radeon HD 5830,Cypress,TeraScale 2,2010,1024 MB,GDDR5,256 bit,pcie x2.0 x16,175 W,1120.0,unknown,11.2 (11_0),4.4,5.0,Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
ATI,Radeon HD 5870 Eyefinity 6,Cypress,TeraScale 2,2010,2 GB,GDDR5,256 bit,pcie x2.0 x16,228 W,1600.0,unknown,11.2 (11_0),4.4,5.0,Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
ATI,Radeon HD 5870 Mac Edition,Cypress,TeraScale 2,2010,1024 MB,GDDR5,256 bit,pcie x2.0 x16,228 W,1600.0,unknown,11.2 (11_0),4.4,5.0,Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
ATI,Xbox 360 S GPU,Xenos Vejle,TeraScale,2010,512 MB,GDDR3,128 bit,unknown,133 W,240.0,unknown,9.0c (9_3),,3.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,FirePro V7800P,Cypress,TeraScale 2,2011,2 GB,GDDR5,256 bit,pcie x2.0 x16,138 W,1440.0,unknown,11.2 (11_0),4.4,5.0,Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
ATI,Radeon HD 4450,RV710,TeraScale,2011,512 MB,DDR2,64 bit,pcie x2.0 x16,25 W,80.0,unknown,10.1 (10_1),3.3,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon HD 4580,RV635,TeraScale,2011,512 MB,GDDR3,128 bit,pcie x2.0 x16,65 W,120.0,unknown,10.1 (10_1),3.3,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon HD 4720,RV730,TeraScale,2011,1024 MB,GDDR3,128 bit,pcie x2.0 x16,55 W,320.0,unknown,10.1 (10_1),3.3,4.1,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5530,Cedar,TeraScale 2,2011,1024 MB,GDDR3,64 bit,pcie x2.0 x16,19 W,80.0,unknown,11.2 (11_0),4.4,5.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5570,Turks,TeraScale 2,2011,1024 MB,GDDR3,128 bit,pcie x2.0 x16,39 W,320.0,unknown,11.2 (11_0),4.4,5.0,Playable:640x480 | Low FPS:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5630,Redwood,TeraScale 2,2011,1024 MB,GDDR3,128 bit,pcie x2.0 x16,39 W,320.0,unknown,11.2 (11_0),4.4,5.0,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5690,Redwood,TeraScale 2,2011,1024 MB,GDDR3,128 bit,pcie x2.0 x16,64 W,400.0,unknown,11.2 (11_0),4.4,5.0,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5730,Redwood,TeraScale 2,2011,1024 MB,GDDR5,128 bit,pcie x2.0 x16,64 W,400.0,unknown,11.2 (11_0),4.4,5.0,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
ATI,FirePro V7760,RV770,TeraScale,2012,1024 MB,GDDR3,128 bit,pcie x2.0 x16,76 W,800.0,unknown,10.1 (10_1),3.3,4.1,Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
ATI,FirePro V7770,RV770,TeraScale,2012,1024 MB,GDDR4,128 bit,pcie x2.0 x16,76 W,800.0,unknown,10.1 (10_1),3.3,4.1,Good:640x480 | Playable:1280x720 | Low FPS:1366x768
ATI,Mobility Radeon HD 5570,Pinewood,TeraScale 2,2012,1024 MB,GDDR3,128 bit,unknown,20 W,400.0,unknown,11.2 (11_0),4.4,5.0,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5470,Cedar,TeraScale 2,2012,512 MB,GDDR3,64 bit,pcie x2.0 x16,19 W,80.0,unknown,11.2 (11_0),4.4,5.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon HD 5490,Cedar,TeraScale 2,2012,1024 MB,GDDR3,64 bit,pcie x2.0 x16,19 W,80.0,unknown,11.2 (11_0),4.4,5.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Xbox 360 E GPU,Xenos Corona,TeraScale,2013,512 MB,GDDR3,128 bit,unknown,120 W,240.0,unknown,9.0c (9_3),,3.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,All-In-Wonder 9500,R300,R300,2002,128 MB,DDR,128 bit,agp8x,unknown,fixed-pipeline,unknown,9.0 (9_0),2.0,,
ATI,All-In-Wonder Radeon 7500,RV200,Rage 7,2002,64 MB,DDR,128 bit,agp8x,unknown,fixed-pipeline,unknown,7.0,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,All-In-Wonder Radeon 7500 VE,RV200,Rage 7,2002,64 MB,DDR,128 bit,pci,unknown,fixed-pipeline,unknown,7.0,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,FireGL 9500 Z1-128,R300,R300,2002,128 MB,DDR,256 bit,agp8x,unknown,fixed-pipeline,unknown,9.0 (9_0),2.0,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,FireGL 9700 X1-128,R300,R300,2002,128 MB,DDR,256 bit,agp8x,unknown,fixed-pipeline,unknown,9.0 (9_0),2.0,,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,FireGL 9700 X1-256,R300,R300,2002,256 MB,DDR,256 bit,agp8x,37 W,fixed-pipeline,unknown,9.0 (9_0),2.0,,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,FireGL 9700 X1-256p,R300,R300,2002,256 MB,DDR,256 bit,agp8x,37 W,fixed-pipeline,unknown,9.0 (9_0),2.0,,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Mobility FireGL 9000,M9,Rage 7,2002,64 MB,DDR,128 bit,unknown,,fixed-pipeline,unknown,8.1,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Mobility Radeon 9000,M9,Rage 7,2002,64 MB,DDR,64 bit,unknown,,fixed-pipeline,unknown,8.1,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Mobility Radeon 9000,M9,Rage 7,2002,32 MB,DDR,64 bit,unknown,,fixed-pipeline,unknown,8.1,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Mobility Radeon 9000,M9,Rage 7,2002,64 MB,DDR,64 bit,unknown,,fixed-pipeline,unknown,8.1,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Mobility Radeon-P,M6,Rage 6,2002,32 MB,DDR,64 bit,unknown,unknown,fixed-pipeline,unknown,7.0,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon 7500 Mac Edition,RV200,Rage 7,2002,32 MB,DDR,128 bit,agp4x,23 W,fixed-pipeline,unknown,7.0,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon 8500 LE,R200,Rage 7,2002,64 MB,DDR,128 bit,agp4x,23 W,fixed-pipeline,unknown,8.1,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon 9000,RV250,Rage 7,2002,64 MB,DDR,128 bit,agp4x,28 W,fixed-pipeline,unknown,8.1,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon 9000 LE,RV250,Rage 7,2002,64 MB,DDR,128 bit,agp4x,28 W,fixed-pipeline,unknown,8.1,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon 9000 PRO,RV250,Rage 7,2002,128 MB,DDR,128 bit,agp4x,28 W,fixed-pipeline,unknown,8.1,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon 9500 PRO,R300,R300,2002,128 MB,DDR,128 bit,agp8x,unknown,fixed-pipeline,unknown,9.0 (9_0),2.0,,Low FPS:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon 9700,R300,R300,2002,128 MB,DDR,256 bit,agp8x,37 W,fixed-pipeline,unknown,9.0 (9_0),2.0,,Low FPS:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon 9700 PRO,R300,R300,2002,128 MB,DDR,256 bit,agp8x,unknown,fixed-pipeline,unknown,9.0 (9_0),2.0,,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon 9700 PRO X4,R300,R300,2002,128 MB,DDR,256 bit,pci,unknown,fixed-pipeline,unknown,9.0 (9_0),2.0,,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon IGP 320,RS100,Rage 6,2002,System Shared,System Shared,System Shared,unknown,unknown,fixed-pipeline,unknown,7.0,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon IGP 320M,RS100,Rage 6,2002,System Shared,System Shared,System Shared,unknown,unknown,fixed-pipeline,unknown,7.0,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon IGP 330M,RS200,Rage 6,2002,System Shared,System Shared,System Shared,unknown,unknown,fixed-pipeline,unknown,7.0,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon IGP 340,RS200,Rage 6,2002,System Shared,System Shared,System Shared,unknown,unknown,fixed-pipeline,unknown,7.0,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon IGP 340M,RS200,Rage 6,2002,System Shared,System Shared,System Shared,unknown,unknown,fixed-pipeline,unknown,7.0,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon IGP 345M,RS200,Rage 6,2002,System Shared,System Shared,System Shared,unknown,unknown,fixed-pipeline,unknown,7.0,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
ATI,Radeon IGP 350M,RS200,Rage 6,2002,System Shared,System Shared,System Shared,unknown,unknown,fixed-pipeline,unknown,7.0,1.4,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,Extreme Graphics,Brookdale,Generation 2.0,2002,System Shared,System Shared,System Shared,unknown,unknown,fixed-pipeline,unknown,7.0,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,i830MG Graphics,Almador,Generation 1.0,2002,System Shared,System Shared,System Shared,unknown,unknown,fixed-pipeline,unknown,7.0,1.2,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Matrox,Millennium G450 x2 MMS,Condor,G400,2002,32 MB,DDR,64 bit,pci,unknown,fixed-pipeline,unknown,6.0,,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Matrox,Millennium G450 x4 MMS,Condor,G400,2002,32 MB,DDR,64 bit,pci,unknown,fixed-pipeline,unknown,6.0,,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Matrox,Parhelia 128 MB,Parhelia-512,Parhelia,2002,128 MB,DDR,256 bit,agp4x,unknown,fixed-pipeline,unknown,8.1,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Matrox,Parhelia 128 MB,Parhelia-512,Parhelia,2002,128 MB,DDR,256 bit,agp4x,unknown,fixed-pipeline,unknown,8.1,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Matrox,Parhelia 256 MB,Parhelia-512,Parhelia,2002,256 MB,DDR,256 bit,agp4x,unknown,fixed-pipeline,unknown,8.1,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
SiS,Xabre 200,Xabre | 301,SiS 3rd Gen | SiS 2nd Gen,2002,64 MB,DDR,128 bit,agp4x,unknown,fixed-pipeline,unknown,8.1,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
SiS,Xabre 400,Xabre,SiS 3rd Gen,2002,64 MB,DDR,128 bit,agp4x,unknown,fixed-pipeline,unknown,8.1,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
SiS,Xabre 600,Xabre II,SiS 3rd Gen,2002,64 MB,DDR,128 bit,agp8x,unknown,fixed-pipeline,unknown,8.1,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
SiS,Xabre 80,Xabre,SiS 3rd Gen,2002,64 MB,DDR,128 bit,agp4x,unknown,fixed-pipeline,unknown,8.1,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,Extreme Graphics 2,Springdale,Generation 2.0,2003,System Shared,System Shared,System Shared,unknown,unknown,fixed-pipeline,unknown,7.0,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,Extreme Graphics 2,Montara,Generation 2.0,2003,System Shared,System Shared,System Shared,unknown,unknown,fixed-pipeline,unknown,7.0,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,i852GM Graphics,Montara,Generation 2.0,2003,System Shared,System Shared,System Shared,unknown,unknown,fixed-pipeline,unknown,7.0,1.3,,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 900,Grantsdale,Generation 3.0,2004,System Shared,System Shared,System Shared,unknown,unknown,unknown,unknown,9.0c,1.4,3.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 900,Alviso,Generation 3.0,2005,System Shared,System Shared,System Shared,unknown,unknown,unknown,unknown,9.0c,1.4,3.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 950,Lakeport,Generation 3.5,2005,System Shared,System Shared,System Shared,unknown,7 W,unknown,unknown,9.0,2.0,2.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 950,Lakeport,Generation 3.5,2005,System Shared,System Shared,System Shared,unknown,7 W,unknown,unknown,9.0,2.0,2.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 3000,Broadwater,Generation 4.0,2006,System Shared,System Shared,System Shared,unknown,13 W,unknown,unknown,9.0c,2.0,3.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 3000,Lakeport,Generation 3.5,2006,System Shared,System Shared,System Shared,unknown,13 W,unknown,unknown,9.0,2.0,2.0,Low FPS:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 3000,Broadwater,Generation 4.0,2006,System Shared,System Shared,System Shared,unknown,13 W,unknown,unknown,9.0c,2.0,3.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 3000,Broadwater,Generation 4.0,2006,System Shared,System Shared,System Shared,unknown,13 W,unknown,unknown,9.0c,2.0,3.0,Low FPS:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 950,Calistoga,Generation 3.5,2006,System Shared,System Shared,System Shared,unknown,7 W,unknown,unknown,9.0c,2.0,3.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA X3000,Broadwater,Generation 4.0,2006,System Shared,System Shared,System Shared,unknown,13 W,unknown,unknown,9.0c,2.0,3.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA X3000,Broadwater,Generation 4.0,2006,System Shared,System Shared,System Shared,unknown,13 W,unknown,unknown,9.0c,2.0,3.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 3100,Bearlake,Generation 4.0,2007,System Shared,System Shared,System Shared,unknown,13 W,unknown,unknown,9.0c,2.0,3.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 3100,Bearlake,Generation 4.0,2007,System Shared,System Shared,System Shared,unknown,13 W,unknown,unknown,9.0c,2.0,3.0,Low FPS:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 3100,Bearlake,Generation 4.0,2007,System Shared,System Shared,System Shared,unknown,13 W,unknown,unknown,9.0c,2.0,3.0,Low FPS:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 3150,Pineview,Generation 4.0,2007,System Shared,System Shared,System Shared,unknown,13 W,16.0,unknown,9.0c,2.0,3.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 3150,Pineview,Generation 4.0,2007,System Shared,System Shared,System Shared,unknown,13 W,16.0,unknown,9.0c,2.0,3.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA X3100,Crestline,Generation 4.0,2007,System Shared,System Shared,System Shared,unknown,13 W,unknown,unknown,9.0c,2.0,3.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA X3100,Broadwater,Generation 4.0,2007,System Shared,System Shared,System Shared,unknown,13 W,unknown,unknown,9.0c,2.0,3.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA X3500,Bearlake,Generation 4.0,2007,System Shared,System Shared,System Shared,unknown,13 W,unknown,unknown,9.0c,2.0,3.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 3600,Cedarview,PowerVR SGX545,2008,System Shared,System Shared,System Shared,unknown,13 W,32.0,unknown,10.1,ES 2.0,4.1,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 3650,Cedarview,PowerVR SGX545,2008,System Shared,System Shared,System Shared,unknown,13 W,32.0,unknown,10.1,ES 2.0,4.1,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 500,Poulsbo,PowerVR SGX535,2008,System Shared,System Shared,System Shared,unknown,unknown,32.0,unknown,10.1,ES 2.0,4.1,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA X4500,Eaglelake,Generation 5.0,2008,System Shared,System Shared,System Shared,unknown,13 W,80.0,unknown,10.0,2.0,4.0,Low FPS:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA X4500M,Eaglelake,Generation 5.0,2008,System Shared,System Shared,System Shared,unknown,13 W,80.0,unknown,10.0,2.0,4.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA X4500MHD,Cantiga,Generation 5.0,2008,System Shared,System Shared,System Shared,unknown,13 W,80.0,unknown,10.0,2.0,4.0,Low FPS:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA X4700MHD,Montevina,Generation 5.0,2008,System Shared,System Shared,System Shared,unknown,13 W,80.0,unknown,10.0,2.0,4.0,Low FPS:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,Aubrey Isle,Knights Ferry,Knights,2010,2 GB,GDDR5,256 bit,pcie x2.0 x16,300 W,512.0,unknown,,,5.0,Good:640x480 | Playable:1280x720 | Low FPS:1366x768
Intel,GMA,Cloverview,PowerVR SGX545,2010,System Shared,System Shared,System Shared,unknown,unknown,unknown,unknown,9.0c,ES 2.0,3.0,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,GMA 600,Lincroft,PowerVR SGX535,2010,System Shared,System Shared,System Shared,unknown,unknown,32.0,unknown,10.1,ES 2.0,4.1,Unplayable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics 12EU,Ironlake,Generation 5.75,2010,System Shared,System Shared,System Shared,unknown,35 W,96.0,unknown,10.1,2.1,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics 16EU Mobile,Ironlake,Generation 5.75,2010,System Shared,System Shared,System Shared,unknown,35 W,96.0,unknown,10.1,2.1,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics 2000,Sandy Bridge GT1,Generation 6.0,2011,System Shared,System Shared,System Shared,unknown,unknown,48.0,unknown,11.1 (10_1),3.1,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics 3000,Sandy Bridge GT2+,Generation 6.0,2011,System Shared,System Shared,System Shared,unknown,unknown,96.0,unknown,11.1 (10_1),3.1,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics 3000,Sandy Bridge GT2,Generation 6.0,2011,System Shared,System Shared,System Shared,unknown,unknown,96.0,unknown,11.1 (10_1),3.1,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics 3000 Mobile,Sandy Bridge GT2,Generation 6.0,2011,System Shared,System Shared,System Shared,unknown,unknown,96.0,unknown,11.1 (10_1),3.1,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics 3000 Mobile,Sandy Bridge GT2+,Generation 6.0,2011,System Shared,System Shared,System Shared,unknown,unknown,96.0,unknown,11.1 (10_1),3.1,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics 6EU Mobile,Sandy Bridge GT1,Generation 6.0,2011,System Shared,System Shared,System Shared,unknown,unknown,48.0,unknown,11.1 (10_1),3.1,4.1,Low FPS:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics P3000,Sandy Bridge GT2,Generation 6.0,2011,System Shared,System Shared,System Shared,unknown,unknown,96.0,unknown,11.1 (10_1),3.1,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics 4000,Ivy Bridge GT2,Generation 7.0,2012,System Shared,System Shared,System Shared,unknown,unknown,128.0,unknown,11.1 (11_0),4.0,5.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics 4000 Mobile,Ivy Bridge GT2,Generation 7.0,2012,System Shared,System Shared,System Shared,unknown,45 W,128.0,unknown,11.1 (11_0),4.0,5.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics 6EU,Ivy Bridge GT1,Generation 7.0,2012,System Shared,System Shared,System Shared,unknown,unknown,48.0,unknown,11.1 (11_0),4.0,5.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics 6EU Mobile,Ivy Bridge GT1,Generation 7.0,2012,System Shared,System Shared,System Shared,unknown,45 W,48.0,unknown,11.1 (11_0),4.0,5.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,HD Graphics P4000,Ivy Bridge GT2,Generation 7.0,2012,System Shared,System Shared,System Shared,unknown,45 W,128.0,unknown,11.1 (11_0),4.0,5.0,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
Intel,Xeon Phi 3120A,Knights Corner,Knights,2012,6 GB,GDDR5,384 bit,pcie x3.0 x16,300 W,912.0,unknown,,,5.0,
Intel,Xeon Phi 5110P,Knights Corner,Knights,2012,8 GB,GDDR5,512 bit,pcie x3.0 x16,225 W,960.0,unknown,,,5.0,
Intel,Xeon Phi SE10X,Knights Corner,Knights,2012,8 GB,GDDR5,512 bit,pcie x3.0 x16,300 W,976.0,unknown,,,5.0,
